date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:16:43	101678/101678	---M--	200	added ('OK')	application/javascript	etag:%22d260b7-18d2e-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/light-gallery/js/lightgallery-all.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/light-gallery/js/lightgallery-all.js	(from http://radixtouch.in/templates/admin/hotel/source/gallery.html)
11:16:45	25160/25160	---M--	200	added ('OK')	image/jpeg	etag:%22d25e77-6248-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/slider1.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/slider1.jpg	(from http://radixtouch.in/templates/admin/hotel/source/widget.html)
11:16:53	43788/43788	---M--	200	added ('OK')	image/jpeg	etag:%22d25e79-ab0c-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/slider3.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/slider3.jpg	(from http://radixtouch.in/templates/admin/hotel/source/widget.html)
11:16:58	145768/145768	---M--	200	added ('OK')	application/javascript	etag:%22d25fa2-23968-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/fullcalendar/fullcalendar.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/fullcalendar/fullcalendar.min.js	(from http://radixtouch.in/templates/admin/hotel/source/calendar.html)
11:17:06	140648/140648	---M--	200	added ('OK')	image/jpeg	etag:%22d25e78-22568-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/slider2.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/slider2.jpg	(from http://radixtouch.in/templates/admin/hotel/source/widget.html)
11:17:07	79634/79634	---M--	200	added ('OK')	image/jpeg	etag:%22d25d42-13712-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/blog/blog1.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/blog/blog1.jpg	(from http://radixtouch.in/templates/admin/hotel/source/widget.html)
11:17:07	240439/240439	---M--	200	added ('OK')	application/javascript	etag:%22d26006-3ab37-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-ui/jquery-ui.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-ui/jquery-ui.min.js	(from http://radixtouch.in/templates/admin/hotel/source/calendar.html)
11:17:09	64770/64770	---M--	200	added ('OK')	image/jpeg	etag:%22d25d43-fd02-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/blog/blog2.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/blog/blog2.jpg	(from http://radixtouch.in/templates/admin/hotel/source/widget.html)
11:17:10	348/348	---M--	200	added ('OK')	application/javascript	etag:%22d25eb4-15c-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/owl-carousel/owl_data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/owl-carousel/owl_data.js	(from http://radixtouch.in/templates/admin/hotel/source/widget.html)
11:17:11	3283/3283	---M--	200	added ('OK')	application/javascript	etag:%22d25f53-cd3-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-tabdrop/js/bootstrap-tabdrop.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-tabdrop/js/bootstrap-tabdrop.js	(from http://radixtouch.in/templates/admin/hotel/source/tabs_accordions_navs.html)
11:17:12	1305/1305	---M--	200	added ('OK')	text/css	etag:%22d25d3a-519-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/css/pages/typography.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/css/pages/typography.css	(from http://radixtouch.in/templates/admin/hotel/source/typography.html)
11:17:13	4999/4999	---M--	200	added ('OK')	text/css	etag:%22d25fed-1387-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-toast/dist/jquery.toast.min.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-toast/dist/jquery.toast.min.css	(from http://radixtouch.in/templates/admin/hotel/source/notification.html)
11:17:15	6619/6619	---M--	200	added ('OK')	application/javascript	etag:%22d25fee-19db-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-toast/dist/jquery.toast.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-toast/dist/jquery.toast.min.js	(from http://radixtouch.in/templates/admin/hotel/source/notification.html)
11:17:15	57168/57168	---M--	200	added ('OK')	image/jpeg	etag:%22d25d45-df50-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/blog/blog4.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/blog/blog4.jpg	(from http://radixtouch.in/templates/admin/hotel/source/widget.html)
11:17:16	54308/54308	---M--	200	added ('OK')	application/javascript	etag:%22d2611d-d424-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/owl-carousel/owl.carousel.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/owl-carousel/owl.carousel.js	(from http://radixtouch.in/templates/admin/hotel/source/widget.html)
11:17:16	6032/6032	---M--	200	added ('OK')	application/javascript	etag:%22d25fef-1790-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-toast/dist/toast.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-toast/dist/toast.js	(from http://radixtouch.in/templates/admin/hotel/source/notification.html)
11:17:17	16832/16832	---M--	200	added ('OK')	text/css	etag:%22d261ab-41c0-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/sweet-alert/sweetalert.min.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/sweet-alert/sweetalert.min.css	(from http://radixtouch.in/templates/admin/hotel/source/sweet_alert.html)
11:17:18	3996/3996	---M--	200	added ('OK')	application/javascript	etag:%22d25ec0-f9c-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/sweet-alert/sweet-alert-data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/sweet-alert/sweet-alert-data.js	(from http://radixtouch.in/templates/admin/hotel/source/sweet_alert.html)
11:17:19	94876/94876	---M--	200	added ('OK')	image/jpeg	etag:%22d25d44-1729c-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/blog/blog3.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/blog/blog3.jpg	(from http://radixtouch.in/templates/admin/hotel/source/widget.html)
11:17:19	16977/16977	---M--	200	added ('OK')	application/javascript	etag:%22d261ac-4251-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/sweet-alert/sweetalert.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/sweet-alert/sweetalert.min.js	(from http://radixtouch.in/templates/admin/hotel/source/sweet_alert.html)
11:17:21	17500/17500	---M--	200	added ('OK')	application/javascript	etag:%22d25ec7-445c-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/treeview/treeview-data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/treeview/treeview-data.js	(from http://radixtouch.in/templates/admin/hotel/source/tree.html)
11:17:23	34996/34996	---M--	200	added ('OK')	application/javascript	etag:%22d25f55-88b4-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-treeview/bootstrap-treeview.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-treeview/bootstrap-treeview.js	(from http://radixtouch.in/templates/admin/hotel/source/tree.html)
11:17:24	32244/32244	---M--	200	added ('OK')	image/jpeg	etag:%22d25e6f-7df4-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl1.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl1.jpg	(from http://radixtouch.in/templates/admin/hotel/source/carousel.html)
11:17:26	32886/32886	---M--	200	added ('OK')	image/jpeg	etag:%22d25e71-8076-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl3.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl3.jpg	(from http://radixtouch.in/templates/admin/hotel/source/carousel.html)
11:17:27	22612/22612	---M--	200	added ('OK')	image/jpeg	etag:%22d25e72-5854-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl4.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl4.jpg	(from http://radixtouch.in/templates/admin/hotel/source/carousel.html)
11:17:27	48695/48695	---M--	200	added ('OK')	image/jpeg	etag:%22d25e70-be37-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl2.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl2.jpg	(from http://radixtouch.in/templates/admin/hotel/source/carousel.html)
11:17:29	30431/30431	---M--	200	added ('OK')	image/jpeg	etag:%22d25e73-76df-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl5.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl5.jpg	(from http://radixtouch.in/templates/admin/hotel/source/carousel.html)
11:17:31	445/445	---M--	200	added ('OK')	application/javascript	etag:%22d25eb0-1bd-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/material-loading/material-loading.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/material-loading/material-loading.js	(from http://radixtouch.in/templates/admin/hotel/source/material_loading.html)
11:17:31	27266/27266	---M--	200	added ('OK')	image/jpeg	etag:%22d25e75-6a82-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl7.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl7.jpg	(from http://radixtouch.in/templates/admin/hotel/source/carousel.html)
11:17:31	22801/22801	---M--	200	added ('OK')	image/jpeg	etag:%22d25e76-5911-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl8.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl8.jpg	(from http://radixtouch.in/templates/admin/hotel/source/carousel.html)
11:17:31	41473/41473	---M--	200	added ('OK')	image/jpeg	etag:%22d25e74-a201-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl6.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/owl6.jpg	(from http://radixtouch.in/templates/admin/hotel/source/carousel.html)
11:17:32	12334/12334	---M--	200	added ('OK')	text/css	etag:%22d25d35-302e-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/css/pages/formlayout.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/css/pages/formlayout.css	(from http://radixtouch.in/templates/admin/hotel/source/layouts_form.html)
11:17:32	11266/11266	---M--	200	added ('OK')	text/css	etag:%22d25f36-2c02-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-datetimepicker/css/bootstrap-datetimepicker.min.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-datetimepicker/css/bootstrap-datetimepicker.min.css	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:17:33	4918/4918	---M--	200	added ('OK')	text/css	etag:%22d25ed5-1336-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.css	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:17:33	1196/1196	---M--	200	added ('OK')	text/css	etag:%22d25fe2-4ac-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-tags-input/jquery-tags-input.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-tags-input/jquery-tags-input.css	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:17:34	18088/18088	---M--	200	added ('OK')	text/css	etag:%22d26125-46a8-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/select2/css/select2.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/select2/css/select2.css	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:17:34	15825/15825	---M--	200	added ('OK')	text/css	etag:%22d26124-3dd1-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/select2/css/select2-bootstrap.min.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/select2/css/select2-bootstrap.min.css	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:17:37	5308/5308	---M--	200	added ('OK')	application/javascript	etag:%22d25f4e-14bc-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-inputmask/bootstrap-inputmask.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-inputmask/bootstrap-inputmask.min.js	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:17:38	214/214	---M--	200	added ('OK')	application/javascript	etag:%22d25ee1-d6-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker-init.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker-init.js	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:17:39	932/932	---M--	200	added ('OK')	application/javascript	etag:%22d25f38-3a4-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-datetimepicker/js/bootstrap-datetimepicker-init.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-datetimepicker/js/bootstrap-datetimepicker-init.js	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:17:39	40180/40180	---M--	200	added ('OK')	application/javascript	etag:%22d25ee2-9cf4-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.js	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:17:40	967/967	---M--	200	added ('OK')	application/javascript	etag:%22d25fe1-3c7-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-tags-input/jquery-tags-input-init.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-tags-input/jquery-tags-input-init.js	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:17:41	6685/6685	---M--	200	added ('OK')	application/javascript	etag:%22d25fe3-1a1d-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-tags-input/jquery-tags-input.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-tags-input/jquery-tags-input.js	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:17:41	877/877	---M--	200	added ('OK')	application/javascript	etag:%22d25eb6-36d-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/select2/select2-init.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/select2/select2-init.js	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:17:43	26206/26206	---M--	200	added ('OK')	text/css	etag:%22d25eeb-665e-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-datepicker/css/bootstrap-datepicker3.min.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-datepicker/css/bootstrap-datepicker3.min.css	(from http://radixtouch.in/templates/admin/hotel/source/validation_form.html)
11:17:44	69863/69863	---M--	200	added ('OK')	application/javascript	etag:%22d25f39-110e7-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-datetimepicker/js/bootstrap-datetimepicker.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-datetimepicker/js/bootstrap-datetimepicker.js	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:17:46	17213/17213	---M--	200	added ('OK')	application/javascript	etag:%22d2600a-433d-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-validation/js/additional-methods.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-validation/js/additional-methods.min.js	(from http://radixtouch.in/templates/admin/hotel/source/validation_form.html)
11:17:46	21093/21093	---M--	200	added ('OK')	application/javascript	etag:%22d2600c-5265-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-validation/js/jquery.validate.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-validation/js/jquery.validate.min.js	(from http://radixtouch.in/templates/admin/hotel/source/validation_form.html)
11:17:47	5395/5395	---M--	200	added ('OK')	text/css	etag:%22d25d38-1513-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/css/pages/steps.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/css/pages/steps.css	(from http://radixtouch.in/templates/admin/hotel/source/steps.html)
11:17:48	7199/7199	---M--	200	added ('OK')	application/javascript	etag:%22d25ecb-1c1f-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/validation/form-validation.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/validation/form-validation.js	(from http://radixtouch.in/templates/admin/hotel/source/validation_form.html)
11:17:49	31710/31710	---M--	200	added ('OK')	application/javascript	etag:%22d25ef0-7bde-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from http://radixtouch.in/templates/admin/hotel/source/validation_form.html)
11:17:49	2223/2223	---M--	200	added ('OK')	application/javascript	etag:%22d25ebc-8af-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/steps/steps-data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/steps/steps-data.js	(from http://radixtouch.in/templates/admin/hotel/source/steps.html)
11:17:51	21690/21690	---M--	200	added ('OK')	text/css	etag:%22d25f3e-54ba-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-editable/bootstrap-editable/css/bootstrap-editable.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-editable/bootstrap-editable/css/bootstrap-editable.css	(from http://radixtouch.in/templates/admin/hotel/source/editable_form.html)
11:17:51	149/149	---M--	200	added ('OK')	text/css	etag:%22d25f48-95-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-editable/inputs-ext/address/address.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap-editable/inputs-ext/address/address.css	(from http://radixtouch.in/templates/admin/hotel/source/editable_form.html)
11:17:53	3883/3883	---M--	200	added ('OK')	application/javascript	etag:%22d25f63-f2b-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/datatables/editabletable.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/datatables/editabletable.js	(from http://radixtouch.in/templates/admin/hotel/source/editable_table.html)
11:17:53	172/172	---M--	200	added ('OK')	application/javascript	etag:%22d25ec2-ac-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/table/editable_table_data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/table/editable_table_data.js	(from http://radixtouch.in/templates/admin/hotel/source/editable_table.html)
11:17:55	55379/55379	---M--	200	added ('OK')	application/javascript	etag:%22d26143-d853-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/steps/jquery.steps.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/steps/jquery.steps.js	(from http://radixtouch.in/templates/admin/hotel/source/steps.html)
11:17:56	3541/3541	---M--	200	added ('OK')	application/javascript	etag:%22d25ea6-dd5-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/chart/morris/morris_chart_data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/chart/morris/morris_chart_data.js	(from http://radixtouch.in/templates/admin/hotel/source/charts_morris.html)
11:17:59	10942/10942	---M--	200	added ('OK')	application/javascript	etag:%22d25e9f-2abe-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/chart/chartjs/chartjs-data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/chart/chartjs/chartjs-data.js	(from http://radixtouch.in/templates/admin/hotel/source/charts_chartjs.html)
11:17:59	36451/36451	---M--	200	added ('OK')	application/javascript	etag:%22d25ea4-8e63-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/chart/echart/echart-data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/chart/echart/echart-data.js	(from http://radixtouch.in/templates/admin/hotel/source/charts_echarts.html)
11:18:00	147659/147659	---M--	200	added ('OK')	application/javascript	etag:%22d2612c-240cb-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/select2/js/select2.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/select2/js/select2.js	(from http://radixtouch.in/templates/admin/hotel/source/advance_form.html)
11:18:01	5976/5976	---M--	200	added ('OK')	application/javascript	etag:%22d25ead-1758-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/map/google-maps-data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/map/google-maps-data.js	(from http://radixtouch.in/templates/admin/hotel/source/google_maps.html)
11:18:01	796/796	---M--	200	added ('OK')	text/css	etag:%22d26088-31c-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jqvmap/jqvmap.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jqvmap/jqvmap.css	(from http://radixtouch.in/templates/admin/hotel/source/vector_maps.html)
